Store,Response,Week Starting,Schedule
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,sad,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",RESTAURANT
Surrey,sad,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RECEPTION
London,neutral,"December 17, 2023",RECEPTION
London,happy,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Manchester,sad,"December 17, 2023",BACK KITCHEN
Manchester,sad,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",BAR
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RECEPTION
Surrey,sad,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RECEPTION
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
London,sad,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",BAR
London,neutral,"December 17, 2023",BACK KITCHEN
Manchester,neutral,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",RESTAURANT
London,sad,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",BACK KITCHEN
Surrey,happy,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",BAR
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",FRONT KITCHEN
Surrey,sad,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",BAR
London,neutral,"December 17, 2023",BACK KITCHEN
Surrey,happy,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",FRONT KITCHEN
London,sad,"December 17, 2023",BACK KITCHEN
Surrey,happy,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",BACK KITCHEN
Surrey,sad,"December 17, 2023",RECEPTION
Durham,neutral,"December 17, 2023",COLD KITCHEN
Durham,neutral,"December 17, 2023",COLD KITCHEN
Durham,neutral,"December 17, 2023",COLD KITCHEN
Durham,neutral,"December 17, 2023",COLD KITCHEN
Durham,neutral,"December 17, 2023",COLD KITCHEN
Durham,happy,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,sad,"December 17, 2023",HOT KITCHEN
Surrey,happy,"December 17, 2023",BAR
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,happy,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",HOT KITCHEN
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",HOT KITCHEN
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,happy,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",HOT KITCHEN
Durham,neutral,"December 17, 2023",HOT KITCHEN
Manchester,happy,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RECEPTION
Manchester,happy,"December 17, 2023",BACK KITCHEN
Durham,happy,"December 17, 2023",COLD KITCHEN
Manchester,happy,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",BAR
London,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RECEPTION
Manchester,happy,"December 17, 2023",BAR
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RECEPTION
Manchester,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RECEPTION
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",BAR
Manchester,neutral,"December 17, 2023",BAR
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",None
Surrey,neutral,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",BACK KITCHEN
Surrey,sad,"December 17, 2023",BACK KITCHEN
Surrey,happy,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",RECEPTION
London,happy,"December 17, 2023",BAR
London,sad,"December 17, 2023",BAR
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",RECEPTION
Manchester,neutral,"December 17, 2023",BACK KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",RECEPTION
London,happy,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",BAR
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",RECEPTION
Manchester,sad,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",RECEPTION
London,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",FRONT KITCHEN
Surrey,sad,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",BACK KITCHEN
Manchester,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",BACK KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,happy,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Surrey,happy,"December 17, 2023",BACK KITCHEN
Surrey,neutral,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,happy,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",FRONT KITCHEN
London,neutral,"December 17, 2023",BACK KITCHEN
London,sad,"December 17, 2023",BACK KITCHEN
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,happy,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
London,happy,"December 17, 2023",RESTAURANT
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
Durham,neutral,"December 17, 2023",DIM SUM CK
London,neutral,"December 17, 2023",RECEPTION
London,happy,"December 17, 2023",RESTAURANT
Manchester,happy,"December 17, 2023",BACK KITCHEN
London,neutral,"December 17, 2023",BACK KITCHEN
London,happy,"December 17, 2023",BAR
Surrey,happy,"December 17, 2023",BAR
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RESTAURANT
Surrey,neutral,"December 17, 2023",RECEPTION
Surrey,neutral,"December 17, 2023",RESTAURANT
London,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
Surrey,happy,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",RESTAURANT
London,neutral,"December 17, 2023",BACK KITCHEN
Manchester,happy,"December 17, 2023",RECEPTION
Surrey,happy,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",RESTAURANT
Manchester,neutral,"December 17, 2023",FRONT KITCHEN
Manchester,sad,"December 17, 2023",BACK KITCHEN
Manchester,neutral,"December 17, 2023",None
Durham,neutral,"December 17, 2023",DIM SUM CK
Surrey,happy,"December 10, 2023",BAR
Surrey,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",BAR
Surrey,happy,"December 10, 2023",BAR
Manchester,neutral,"December 10, 2023",BAR
Manchester,neutral,"December 10, 2023",BAR
Surrey,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",BAR
Surrey,happy,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",RESTAURANT
London,sad,"December 10, 2023",BAR
London,happy,"December 10, 2023",BAR
Manchester,happy,"December 10, 2023",BAR
London,neutral,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RECEPTION
London,sad,"December 10, 2023",RESTAURANT
London,neutral,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",RECEPTION
London,neutral,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",BAR
Surrey,neutral,"December 10, 2023",BACK KITCHEN
Surrey,happy,"December 10, 2023",BACK KITCHEN
Manchester,neutral,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",BACK KITCHEN
Surrey,happy,"December 10, 2023",BACK KITCHEN
Manchester,happy,"December 10, 2023",RECEPTION
Manchester,neutral,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",BAR
London,neutral,"December 10, 2023",RECEPTION
London,neutral,"December 10, 2023",RECEPTION
Surrey,neutral,"December 10, 2023",RECEPTION
Surrey,neutral,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",FRONT KITCHEN
Manchester,neutral,"December 10, 2023",BACK KITCHEN
Manchester,sad,"December 10, 2023",BACK KITCHEN
Surrey,neutral,"December 10, 2023",RECEPTION
Surrey,happy,"December 10, 2023",RECEPTION
Surrey,neutral,"December 10, 2023",RECEPTION
Surrey,neutral,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",FRONT KITCHEN
Surrey,happy,"December 10, 2023",FRONT KITCHEN
Surrey,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
Surrey,happy,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",RESTAURANT
Surrey,sad,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
Manchester,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",RESTAURANT
Manchester,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",BAR
Manchester,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",RECEPTION
Surrey,neutral,"December 10, 2023",RECEPTION
London,happy,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",BACK KITCHEN
Manchester,happy,"December 10, 2023",BACK KITCHEN
London,neutral,"December 10, 2023",BACK KITCHEN
London,neutral,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",BACK KITCHEN
London,happy,"December 10, 2023",BACK KITCHEN
Manchester,happy,"December 10, 2023",BAR
Surrey,neutral,"December 10, 2023",BACK KITCHEN
Surrey,neutral,"December 10, 2023",RECEPTION
Surrey,happy,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",BAR
London,happy,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",BACK KITCHEN
Surrey,happy,"December 10, 2023",FRONT KITCHEN
Manchester,happy,"December 10, 2023",FRONT KITCHEN
London,happy,"December 10, 2023",RESTAURANT
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
London,happy,"December 10, 2023",RESTAURANT
London,neutral,"December 10, 2023",RESTAURANT
Surrey,sad,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",RESTAURANT
London,happy,"December 10, 2023",BACK KITCHEN
Manchester,happy,"December 10, 2023",BAR
London,happy,"December 10, 2023",RESTAURANT
London,neutral,"December 10, 2023",FRONT KITCHEN
Manchester,happy,"December 10, 2023",FRONT KITCHEN
Manchester,neutral,"December 10, 2023",FRONT KITCHEN
Manchester,neutral,"December 10, 2023",BACK KITCHEN
London,neutral,"December 10, 2023",FRONT KITCHEN
London,happy,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,neutral,"December 10, 2023",FRONT KITCHEN
London,neutral,"December 10, 2023",FRONT KITCHEN
Surrey,sad,"December 10, 2023",FRONT KITCHEN
Manchester,happy,"December 10, 2023",RECEPTION
London,happy,"December 10, 2023",RESTAURANT
Manchester,happy,"December 10, 2023",RESTAURANT
